word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,1,0.086824807924,0.248506467078,0.664668724998
disgust,-1,-1,0.991850068337,0.00559994033144,0.00254999133163
lighting,0,0,0.0194577983275,0.734420911842,0.24612128983
substandard,-1,-1,0.987036203093,0.00916672620932,0.00379707069781
worthlessly,-1,0,0.163259051734,0.578502706603,0.258238241663
calumniously,-1,0,0.163259051734,0.578502706603,0.258238241663
devious,-1,-1,0.923641446436,0.00411900889811,0.0722395446657
meatloaf,0,0,2.13496801635e-06,0.998555307722,0.00144255730997
hazelnut,0,0,1.26581335729e-06,0.998879563571,0.00111917061589
horrendously,-1,-1,0.994796944473,0.00230342153776,0.00289963398948
light,0,0,0.0331626637626,0.632799014881,0.334038321357
bother,-1,-1,0.963408580331,0.0224090339718,0.0141823856968
belligerently,-1,-1,0.988503375846,0.00126662482707,0.0102299993273
marzipan,0,0,0.000116190408695,0.988201918621,0.0116818909705
practical,1,1,0.0160939189413,0.174825128573,0.809080952485
winningest,1,1,0.00883917297382,0.0651776518265,0.9259831752
extensive,1,1,0.00168044778108,0.0910097845844,0.907309767635
wheat,0,0,9.23813858375e-06,0.99808144483,0.00190931703092
cobweb,0,0,0.156509413857,0.791734139883,0.0517564462597
basil,0,0,2.38982973366e-06,0.998305005364,0.00169260480603
squab,0,0,0.000166626409128,0.985655382686,0.0141779909053
altruistic,1,1,0.0688427644959,0.00580540950112,0.925351826003
smutty,-1,-1,0.966123903603,0.00864076517083,0.0252353312261
ribbon,0,0,0.00221993702047,0.957193995477,0.0405860675029
grubby,-1,-1,0.968564581578,0.0186772510444,0.0127581673778
teapot,0,0,0.00405071469367,0.980545857263,0.0154034280429
train,1,0,0.062210967132,0.582177717585,0.355611315283
insupportably,-1,0,0.163259051734,0.578502706603,0.258238241663
celery,0,0,6.28213512517e-07,0.999357527185,0.000641844601057
monstrously,-1,-1,0.917963926606,0.0192998473749,0.0627362260195
aggressive,-1,-1,0.607576171752,0.0275748236064,0.364849004641
entertain,1,1,0.0245864419664,0.0642951104117,0.911118447622
disgust,-1,-1,0.991850068337,0.00559994033144,0.00254999133163
price,0,0,0.0378170756567,0.862237275109,0.0999456492347
kickass,-1,1,0.0172839622533,0.0713660744604,0.911349963286
pan,0,0,0.00398272101539,0.96724490998,0.0287723690044
revere,1,1,0.00955277636008,0.00578275724423,0.984664466396
indecently,-1,1,0.467976131693,0.0261035766923,0.505920291614
accomodative,1,1,0.218269517393,0.11486065167,0.666869830937
