word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,1,0.0867784219165,0.259817419392,0.653404158691
disgust,-1,-1,0.99284077914,0.00456518528202,0.00259403557833
lighting,0,0,0.0178842196889,0.68589604923,0.296219731081
substandard,-1,-1,0.988781619957,0.00724279939883,0.00397558064444
worthlessly,-1,0,0.160494973799,0.548749264161,0.29075576204
calumniously,-1,0,0.160494973799,0.548749264161,0.29075576204
devious,-1,-1,0.917609380512,0.00458026271202,0.0778103567762
meatloaf,0,0,2.31872585537e-05,0.995146427601,0.00483038514032
hazelnut,0,0,1.59631627483e-05,0.995927977169,0.00405605966837
horrendously,-1,-1,0.99487653868,0.00181840031081,0.00330506100919
light,0,0,0.0545157602837,0.609361918572,0.336122321145
bother,-1,-1,0.954862265875,0.0227699353023,0.0223677988225
belligerently,-1,-1,0.987670740772,0.00102580630767,0.0113034529206
marzipan,0,0,0.000597700781487,0.972428858983,0.0269734402354
practical,1,1,0.0175162207454,0.205500621876,0.776983157379
winningest,1,1,0.011494754149,0.095385707094,0.893119538757
extensive,1,1,0.00302831324375,0.108802054931,0.888169631825
wheat,0,0,0.00200597322226,0.991476296442,0.00651773033578
cobweb,0,0,0.152375854123,0.774960181651,0.0726639642262
basil,0,0,2.61632790838e-05,0.994343265599,0.00563057112206
squab,0,0,0.000828065328185,0.966793753987,0.0323781806848
altruistic,1,1,0.0639256899859,0.00981392578205,0.926260384232
smutty,-1,-1,0.964187145714,0.00890722810942,0.0269056261768
ribbon,0,0,0.00226500346333,0.922825921515,0.0749090750219
grubby,-1,-1,0.969980690577,0.0166983910477,0.0133209183755
teapot,0,0,0.00522815742845,0.961627798137,0.033144044435
train,1,0,0.0599037474251,0.545011283152,0.395084969422
insupportably,-1,0,0.160494973799,0.548749264161,0.29075576204
celery,0,0,8.73704680749e-06,0.99742832139,0.00256294156287
monstrously,-1,-1,0.91366955897,0.019105984115,0.0672244569153
aggressive,-1,-1,0.562892246936,0.034460017711,0.402647735353
entertain,1,1,0.0301699199445,0.0865783332923,0.883251746763
disgust,-1,-1,0.99284077914,0.00456518528202,0.00259403557833
price,0,0,0.0370638012011,0.812917353888,0.150018844911
kickass,-1,1,0.0224021391525,0.0971267881064,0.880471072741
pan,0,0,0.00463209123817,0.940356824514,0.0550110842476
revere,1,1,0.00921029851608,0.0107015344289,0.980088167055
indecently,-1,1,0.458237550527,0.0325174674662,0.509244982007
accomodative,1,1,0.20677238501,0.129114805357,0.664112809633
repressive,-1,-1,0.968101572154,0.00374489543936,0.0281535324069
illogic,-1,-1,0.982143487716,0.00617919324408,0.0116773190402
torpidity,-1,-1,0.670084192965,0.144065381292,0.185850425743
ridiculous,-1,-1,0.984685654528,0.00379241163445,0.0115219338376
sicken,-1,-1,0.968498499081,0.0179116751598,0.013589825759
transcendent,1,1,0.000679599142785,0.00324790760852,0.996072493249
acrid,-1,-1,0.828767611027,0.134471387216,0.0367610017572
grumpily,-1,-1,0.985194375629,0.007772740502,0.00703288386864
enchant,1,1,8.11134979315e-05,0.0038747021616,0.99604418434
enchantingly,1,1,0.00806783249305,0.0549302706442,0.937001896863
saute,0,0,5.91767354926e-05,0.991468210108,0.00847261315663
cognac,0,0,0.000623185659346,0.971711661187,0.027665153154
appalling,-1,-1,0.993460833793,0.00054930466216,0.00598986154481
insult,-1,-1,0.997446471076,0.0015617992353,0.000991729688669
appropriate,1,1,0.111604385755,0.128235910861,0.760159703384
walnut,0,0,1.61555086585e-05,0.995644466635,0.0043393778565
apprehensively,-1,-1,0.46155554791,0.134710315431,0.40373413666
handsomely,1,1,0.00547371799065,0.0143392023828,0.980187079627
peppy,1,1,0.0037449858122,0.0112839055792,0.984971108609
derogatory,-1,-1,0.993639269022,0.00458466437099,0.00177606660747
kiwi,0,0,0.00440654921617,0.940829098382,0.0547643524023
scornfully,-1,-1,0.993269453323,0.00123462439179,0.00549592228495
gelatin,0,0,0.000135672135492,0.987311118594,0.0125532092701
rotten,-1,-1,0.948928565037,0.0436614570799,0.00740997788305
harshly,-1,-1,0.991901323001,0.00108572574183,0.00701295125732
roll,0,0,0.0231554614613,0.619443692621,0.357400845917
abrupt,-1,-1,0.867387994875,0.0333980947437,0.0992139103812
talented,1,1,0.000126374763778,0.00463944916255,0.995234176074
huge,0,1,0.0292737104311,0.271994641174,0.698731648395
heavenly,1,1,0.00336392581824,0.0870354325251,0.909600641657
rapture,1,1,0.121965096311,0.0376806117201,0.840354291969
regrettable,-1,-1,0.924101166473,0.0062998118667,0.0695990216604
meal,0,0,0.000198827191322,0.984059810282,0.0157413625271
mess,-1,-1,0.975135214843,0.0220542399555,0.0028105452018
clam,0,0,0.00435828914753,0.983433555524,0.0122081553282
slowwww,-1,0,0.160494973799,0.548749264161,0.29075576204
request,0,0,0.0306523511707,0.652944428019,0.31640322081
thankful,1,1,0.00547825781992,0.0356265170448,0.958895225135
delectation,1,1,0.0576182265068,0.173545631471,0.768836142023
awesomely,1,1,0.0397675416129,0.0510572815248,0.909175176862
beauty,1,1,0.00401259503969,0.179846782726,0.816140622234
majestic,1,1,0.00183548650105,0.0109817481255,0.987182765373
exquisite,1,1,0.000204533302425,0.0188269652141,0.980968501483
entire,0,-1,0.426099047709,0.331329363763,0.242571588528
hartshorn,0,0,0.160494973799,0.548749264161,0.29075576204
valiant,1,1,0.0484737155957,0.00759594795607,0.943930336448
magnificent,1,1,2.55365551103e-05,0.00396146117587,0.996013002269
ration,0,0,0.0648489437785,0.889599963179,0.0455510930424
