word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,1,0.0947156832111,0.0210892829816,0.0189893876807
disgust,-1,-1,0.0881163309088,0.158349503132,0.0435746707612
lighting,0,0,0.0628775815077,0.0530126116069,0.0880185531434
substandard,-1,-1,0.167054377819,0.41313495471,0.0884446573792
worthlessly,-1,0,0.0587224941457,0.0430793505575,0.0770854050874
calumniously,-1,0,0.0587224941457,0.0430793505575,0.0770854050874
devious,-1,-1,0.0739185670939,0.165209484718,0.0566526136582
meatloaf,0,0,0.049974017588,0.0362602380531,0.170711604167
hazelnut,0,0,0.0560733201253,0.0313326443105,0.126473435408
horrendously,-1,-1,0.0650853551131,0.185664782162,0.0552896128938
light,0,1,0.113324913639,0.099999240475,0.101479505898
bother,-1,-1,0.125712620379,0.182701973523,0.0615939989249
belligerently,-1,-1,0.0639779688976,0.152737556505,0.040168925502
marzipan,0,0,0.0321681225075,0.0295608057366,0.134413269344
practical,1,1,0.183785938611,0.0938575364577,0.100822119598
winningest,1,1,0.0842250694328,0.0287005970832,0.0292627160759
extensive,1,1,0.187154016277,0.0278803683361,0.0562213643185
wheat,0,0,0.0504913503532,0.0734738298418,0.130876642931
cobweb,0,0,0.0296070190027,0.0833498936685,0.114130897617
basil,0,0,0.0433074337269,0.0291235854638,0.14089726307
squab,0,0,0.0614603577211,0.0244134133318,0.154299618061
altruistic,1,1,0.181564032292,0.175044597479,0.082158867316
smutty,-1,-1,0.107478060134,0.176501374421,0.0637967695104
ribbon,0,0,0.0242041702378,-0.0218973705773,0.0840053967945
grubby,-1,-1,0.082761744944,0.168511376919,0.0789186340477
teapot,0,0,0.0144980092102,0.0349137010334,0.0898007881195
train,1,0,0.0329709142609,0.0317543988843,0.107575909552
insupportably,-1,0,0.0587224941457,0.0430793505575,0.0770854050874
celery,0,0,0.0440854235176,0.0325089343439,0.140837803309
monstrously,-1,-1,0.0570237703356,0.0875651274128,0.0496112342709
aggressive,-1,-1,0.173574323105,0.183014498566,0.0553531334498
entertain,1,1,0.110562141598,0.0340620845542,0.0469008008339
disgust,-1,-1,0.0906495778522,0.157270012694,0.0434145826911
price,0,-1,0.0266846390879,0.0783074380368,0.0752492614001
kickass,-1,1,0.175697888472,0.0588744939416,0.041042212805
pan,0,0,0.0706777546296,0.0428947823541,0.0728844604899
revere,1,1,0.151177180905,0.128547261097,0.0529729967026
indecently,-1,-1,0.0718176505874,0.0779899451224,0.0475929779182
accomodative,1,1,0.178678082055,0.153157272033,0.0570815013705
repressive,-1,-1,0.0724850469905,0.174517886674,0.0614727840208
illogic,-1,-1,0.0374985780933,0.139763980873,0.0591928096641
torpidity,-1,-1,0.0696323834592,0.16367659089,0.074777474968
ridiculous,-1,-1,0.174644194338,0.265906881469,0.066693002541
