word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,1,0.250922476232,0.0998328881108,-0.0284880651189
disgust,-1,-1,0.171445360054,0.303046908178,0.0683740362377
lighting,0,0,0.0247620279428,0.0294395877673,0.163154170686
substandard,-1,-1,0.312856452452,0.480609284913,0.0309317280102
worthlessly,-1,0,0.0678985892661,0.0587332923093,0.0777827926956
calumniously,-1,0,0.0678985892661,0.0587332923093,0.0777827926956
devious,-1,-1,0.141321691883,0.234480840076,0.0119601079513
meatloaf,0,0,0.0388325055798,0.0388936861178,0.189671874656
hazelnut,0,0,0.0590784309602,0.0343724085567,0.138284087774
horrendously,-1,-1,0.120823126976,0.19090000295,0.0416609536221
light,0,1,0.127525066128,0.0724904533999,0.106162061184
bother,-1,-1,0.198195286422,0.237572927997,0.0645067344971
belligerently,-1,-1,0.0267716841369,0.108887528639,0.0500196346586
marzipan,0,0,0.0589553397275,0.0354366205441,0.176659536287
practical,1,1,0.289804770324,0.193086590464,0.0415470682503
winningest,1,1,0.120234918323,0.0727531281843,0.0348875366151
extensive,1,1,0.292127666147,0.204752571109,0.0541837512357
wheat,0,0,0.0386872150902,0.0355258644225,0.0874414445544
cobweb,0,0,0.0135445025072,0.102715214261,0.107115006711
basil,0,0,0.0234560007513,0.0140388151072,0.133014445185
squab,0,0,0.0385448863664,0.0278470736865,0.161135735974
altruistic,1,1,0.218302394925,0.179429375563,0.021279146715
smutty,-1,-1,0.142029982941,0.241588956271,0.03155761681
ribbon,0,0,0.0209006254817,0.00850765715041,0.0800880953984
grubby,-1,-1,0.228993752666,0.356000027146,0.0549050860977
teapot,0,0,-0.00194080705786,0.00807209894557,0.177676445556
train,1,0,-0.0651192088268,-0.00414389929772,0.126882091466
insupportably,-1,0,0.0678985892661,0.0587332923093,0.0777827926956
celery,0,0,0.0354886182505,0.0273359961201,0.137552466508
monstrously,-1,1,0.153778226183,0.136634873631,0.0370925364885
aggressive,-1,-1,0.230518586985,0.361326748873,0.0454099131084
entertain,1,1,0.178476492862,0.140778903327,0.122322882363
disgust,-1,-1,0.169387069258,0.299217788883,0.0685815729859
price,0,0,0.0701206001084,0.0691340285252,0.132639632654
kickass,-1,1,0.248532716915,0.168468495117,0.0455081633837
pan,0,0,-0.0728027886237,-0.0688100631542,0.169696051208
revere,1,-1,0.0983740250211,0.103484312062,0.0526362836279
indecently,-1,1,0.0687274502042,0.0478654048687,0.0174781894292
accomodative,1,1,0.192588453316,0.163966885703,0.0544351690701
repressive,-1,-1,0.0436725450976,0.159961888951,0.0583143865295
illogic,-1,-1,0.0892921773739,0.179721346798,0.065217769872
torpidity,-1,-1,0.0784515080216,0.165766879167,0.0614649363584
ridiculous,-1,-1,0.274485604232,0.442883738908,0.0365067710652
sicken,-1,-1,0.100246534275,0.194042320309,0.0694030970029
transcendent,1,1,0.213204564336,0.155909752035,0.0412217302065
acrid,-1,-1,0.254755281193,0.413694951824,0.0493529614003
grumpily,-1,-1,0.107165200107,0.143797447615,0.0768540789735
enchant,1,1,0.148109249564,0.0763261757971,0.0298432007465
enchantingly,1,1,0.169915215171,0.0484761997227,0.00916035002795
saute,0,0,0.0276282819199,0.0391437377065,0.146146212454
cognac,0,0,0.0457512158991,0.00358178122128,0.134577868985
appalling,-1,-1,0.284008436368,0.431091063323,0.0441895999366
insult,-1,-1,0.179067891719,0.275474560557,0.0586277435392
appropriate,1,1,0.272413648413,0.251563361994,-0.0130450777984
walnut,0,0,0.0497931024748,0.0206203629537,0.0815812763867
apprehensively,-1,1,0.152908182162,0.152893803295,0.0651252840152
handsomely,1,1,0.189258970585,0.0576008723943,0.0267130899499
peppy,1,1,0.325447902153,0.14709825251,0.0657061509263
derogatory,-1,-1,0.119996952919,0.240186327476,0.0187305290432
kiwi,0,0,0.0783055491585,0.0232858452719,0.0900974645507
scornfully,-1,-1,0.0790654364798,0.157873725594,0.020384752492
gelatin,0,0,-0.00849494173961,0.0769986812452,0.162846874449
rotten,-1,-1,0.243317489397,0.426497473791,0.0606585325207
harshly,-1,-1,0.0845425792139,0.212299424006,0.0200222679243
roll,0,0,-0.0116287083451,0.00100545004428,0.137732218146
abrupt,-1,-1,0.225790895228,0.380355442163,0.0436942929396
talented,1,1,0.257413985752,0.175347482336,0.00982700833746
huge,0,1,0.32894618482,0.182047911052,-0.00546414534953
heavenly,1,1,0.380652356853,0.225300260847,0.0382446214924
rapture,1,1,0.0962576100374,0.0677914326397,0.0555513556739
regrettable,-1,-1,0.187035228132,0.27907196355,0.0943125663962
meal,0,0,0.0563415772524,0.0442861039011,0.294528552092
mess,-1,-1,0.131640819343,0.192880035313,0.108378403633
clam,0,0,0.0220655097381,0.0476694086757,0.150078198644
slowwww,-1,-1,0.00075337160024,0.0388635243478,-0.030879171545
request,0,0,0.0784376425409,0.0175346108674,0.161691564754
thankful,1,1,0.352712338023,0.21532252223,0.0273827411541
delectation,1,1,0.129888018708,0.0307106887268,0.0832029827205
awesomely,1,1,0.174507765222,0.0960250649524,0.043309793777
beauty,1,1,0.185238302266,0.0860697330015,0.113109888624
majestic,1,1,0.150754699715,0.0468257608197,0.0344253841393
exquisite,1,1,0.392467090387,0.231381371459,0.0329598382398
entire,0,1,0.151198460132,0.105022644706,0.0179990468914
hartshorn,0,0,0.0678985892661,0.0587332923093,0.0777827926956
valiant,1,-1,0.21765152466,0.218994623098,0.0108405162065
magnificent,1,1,0.413514158357,0.241155713996,0.0237698956608
ration,0,1,0.116286887939,0.108289641307,0.0967385975569
seedy,-1,-1,0.222856245122,0.386435102147,0.065559119349
guava,0,0,0.0380621856722,0.0235385565448,0.122082679521
joyfully,1,1,0.157317818783,0.0409120568877,0.0510317978368
marinara,0,0,0.0428881825966,0.0383751901618,0.172690503209
disastrously,-1,-1,0.143375223595,0.253191140813,0.0499939592204
overcharge,-1,-1,0.138966837576,0.221796716499,0.0500232608364
disgraceful,-1,-1,0.278431851117,0.431560873078,0.0400392866355
atrocious,-1,-1,0.282674887491,0.441723768677,0.043686830286
maliciously,-1,-1,0.0872142498147,0.214743477821,0.0417233214533
sloooow,-1,-1,0.208654702328,0.285772008706,0.0388979867707
uncivil,-1,-1,0.216038020469,0.377195459095,0.0425431397371
burger,0,0,0.0460244642209,0.0381909952441,0.195933230507
spirited,1,1,0.273202122232,0.24111521124,0.0481598529203
tremendous,1,1,0.457353864212,0.272293865318,0.0174504920273
nauseate,-1,-1,0.167674853573,0.210284070967,0.0534432983163
trashy,-1,-1,0.215147876889,0.36505478482,0.0597488838783
spurious,-1,-1,0.123840719026,0.290143840277,0.0292953280427
servant,0,-1,0.0460540819113,0.0742434851047,0.0733766845839
compliment,1,1,0.214767268036,0.102085669488,0.116095547952
malevolently,-1,-1,0.0183311420602,0.0798904461705,0.0552407095484
regrettably,-1,-1,0.158659715519,0.257060596631,0.0493626143576
"high_quality",1,0,0.0678985892661,0.0587332923093,0.0777827926956
macaroon,0,0,0.0749201262661,0.0578256430846,0.157481271916
bitch,-1,0,0.0505992680509,0.117253341552,0.158881381657
blissful,1,1,0.392049132137,0.225599984782,0.0433689970007
unusable,-1,-1,0.203069986755,0.380977073995,0.0535274930629
abundant,1,1,0.290820336182,0.204259453832,0.063955008779
wholesome,1,1,0.348044713573,0.196981970515,0.0731251309559
hall,0,0,-0.0307103455786,0.0516497756494,0.149175846294
complacent,-1,-1,0.248250753807,0.367812971666,0.042535245287
delivery,0,1,0.15438578708,0.112389598482,0.152860311863
passivity,-1,-1,0.0361363244129,0.0896718454867,0.0488486918739
harmful,-1,-1,0.251870877651,0.355331343168,-0.00305923740959
delectable,1,1,0.383335468799,0.220726950544,0.0512325465771
valiantly,1,1,0.223933743206,0.166259390533,0.03340185697
section,0,0,-0.0857463426778,-0.0778107735357,0.143925408559
confusing,-1,-1,0.232686907511,0.400130317646,0.0189205248984
talent,1,1,0.0993651946311,0.00209143428322,0.0430733930585
enthusiastically,1,1,0.186522134686,0.0494286380253,0.0273151249788
smugly,-1,-1,0.135491982002,0.152373834613,0.0698560201475
glad,1,1,0.378083528027,0.243034099211,0.0397675473871
pickle,0,0,0.037570660556,0.0358112695053,0.141523066457
ladyfinger,0,0,0.102379132827,0.0978360338424,0.134310208786
grandioso,1,0,0.0678985892661,0.0587332923093,0.0777827926956
pomegranate,0,0,0.060373351031,0.0292235154582,0.0991219287931
corner,0,0,0.0175767071231,-0.0580429521125,0.089931185465
merit,1,1,0.102237799089,0.0990817148365,0.0106003989642
stupidly,-1,-1,0.100723331604,0.18095520977,0.0407115046879
basic,0,1,0.24284446149,0.230800776459,0.0415339535881
disrespectfully,-1,-1,0.11700632515,0.206516836574,0.0697861421596
caviar,0,0,0.0375907106261,0.0419586054486,0.196647727914
poor,-1,-1,0.316177628123,0.440168248793,0.0403247754346
lemon,0,0,0.0439115560006,0.0232299224726,0.116479332541
"ill-favored",-1,0,0.0678985892661,0.0587332923093,0.0777827926956
option,0,1,0.137481343293,0.0438914816173,0.124092907103
cabernet,0,0,0.0427616295377,-0.0108014506981,0.1281684088
legume,0,0,-0.0459071138237,-0.0485100041336,0.158488174728
acceptable,1,1,0.382548393627,0.286469004174,0.0116280392485
virtuously,1,1,0.141385034445,0.101517980688,0.0985688779089
curry,0,0,0.02586015257,0.026457606135,0.194625402722
trust,1,1,0.132349571554,0.12859601767,0.0203200101509
snob,0,-1,0.119498052218,0.133760165026,0.0922395077077
caper,0,0,0.0190600444394,0.00841965118885,0.019463095601
hoodwink,-1,-1,0.12413408655,0.186201350869,0.0365839311322
grit,0,-1,0.0925973302667,0.17612183023,0.0965809657168
subpar,-1,-1,0.322026109963,0.458996041341,0.036276182273
damn,-1,1,0.125943829368,0.0817398501428,0.0305965172283
rile,-1,-1,0.154785836393,0.192365734852,0.0485609369073
wrap,0,0,-0.0314017098674,-0.0375762287446,0.158897284963
caraway,0,0,0.0406674738205,0.0160214276884,0.111037894681
order,0,0,0.0760668302873,0.0145942803138,0.18956855444
frustrate,-1,-1,0.158709298992,0.225699149948,0.0409529994639
imaginative,1,1,0.305865279371,0.181977807211,0.0352638997789
ineloquently,-1,0,0.0678985892661,0.0587332923093,0.0777827926956
fuss,-1,-1,0.14977104987,0.15951294655,0.095216303948
stupidity,-1,-1,0.149866851196,0.26496388187,0.0681678926908
pastry,0,0,0.0502443631499,0.0320768069364,0.199820200991
overpay,0,0,0.0921158549046,0.0997393539462,0.114054364906
wedding,0,0,0.0191960664912,0.0532267097511,0.189573076165
festive,1,1,0.366605195139,0.209576117276,0.0503229661221
terrace,0,0,0.0329162078689,-0.0161879151838,0.194499731162
agave,0,0,0.0206314554313,0.00313678349318,0.100070376892
riveting,1,1,0.275883960846,0.19432375978,0.0236063390538
alarm,-1,-1,0.0140422212258,0.144615159184,0.0884043770705
scene,0,0,0.0138284853845,0.0241148666494,0.18981048177
inhospitable,-1,-1,0.240737320176,0.383489325667,0.0425325932448
unhappiness,-1,-1,0.192307430505,0.335706824835,0.062918690742
flower,0,0,0.027582389389,0.0180417678229,0.156903955699
nark,1,-1,0.0681511817755,0.173352368259,0.0831869394868
enjoyable,1,1,0.425650112161,0.24674087445,0.0469507950023
toffee,0,0,0.0497096918921,0.028544386566,0.137982373568
skewer,0,0,0.0238197234623,0.0420869939939,0.13471635187
wondrous,1,1,0.378083627446,0.219260483203,0.0287094039626
gourmet,1,1,0.283976057825,0.155098376054,0.0710486961865
worry,-1,-1,0.136365621625,0.239398244525,0.0541587156366
haddock,0,0,0.0422403081599,0.0457143840409,0.1480278696
bemuse,-1,1,0.17116493354,0.153400683989,0.0369083271554
"ill-natured",-1,0,0.0678985892661,0.0587332923093,0.0777827926956
caffe,0,0,0.054471413444,0.0193934457826,0.149272997646
inedible,-1,-1,0.266677555059,0.405742104203,0.0621488336355
fry,0,0,0.0261650223092,0.0425695710695,0.164907946753
adverse,-1,-1,0.31238942828,0.433486293053,0.019554542562
appetizer,0,0,0.049309778274,0.0429245244285,0.210561271416
tender,1,1,0.267142435724,0.179290428803,0.070943260677
sickly,-1,-1,0.117335352019,0.221110365757,0.0368125134211
pear,0,0,0.0446767779415,0.0290650364539,0.117964121173
betray,-1,-1,0.123640908311,0.191731382046,0.0237464744098
atmoshere,0,0,0.0147268029049,-0.056422553029,0.0341570298054
affectionate,1,1,0.176302077915,0.160658964046,0.0366554692571
annoy,-1,-1,0.148451047765,0.202175467438,0.0474283670894
succotash,0,0,0.0530394274468,0.0473317007598,0.155426220531
tinny,-1,-1,0.212398975404,0.29467803049,0.00469336490074
deplore,-1,-1,0.136498199758,0.178206596978,0.0336875283008
cantaloupe,0,0,0.0353704425645,0.0274498908184,0.150212697968
kabob,0,0,0.0632140126477,0.048785144341,0.179160759487
boring,-1,-1,0.240753094341,0.398179555414,0.066375729762
feeble,-1,-1,0.290831251721,0.406929275598,0.0248894020482
crude,-1,-1,0.0745022941796,0.10229222613,-0.00421552653396
lobster,0,0,0.0290471801243,0.0364139295588,0.172163672674
wild_rice,0,0,0.0678985892661,0.0587332923093,0.0777827926956
desk,0,0,0.035483137654,0.0577234657098,0.202385723683
frontman,0,1,0.00742330474596,-0.00450811527062,-0.00331252842021
enticing,1,1,0.326213824054,0.207730821677,0.00720682686851
authentic,1,1,0.311115441629,0.196619149127,0.0491940609443
overrate,-1,-1,0.157039073101,0.184579500867,0.0164612293613
dirty,0,-1,0.25888343258,0.39378896678,0.0601922778869
cucumber,0,0,0.0428035436306,0.0340613627473,0.132627325971
gloriously,1,1,0.157353702707,0.107773034271,0.036696237286
terrible,-1,-1,0.294829008634,0.417604012705,0.043301332254
affordably,1,1,0.150103187545,-0.0171064913394,-0.00275043814877
harassment,-1,-1,0.0897276740302,0.199155689518,0.0859353597082
melt,1,0,0.0659873153431,0.046876757681,0.0934545148455
heartily,1,1,0.191150129014,0.0423166146366,0.00815424671605
overzealous,-1,-1,0.235698460508,0.368721582934,0.0504881626547
heavy-handed,-1,0,0.0678985892661,0.0587332923093,0.0777827926956
gluten,0,0,0.0278961688789,0.0431261296562,0.0997790865528
heartless,-1,-1,0.220970501037,0.363652898867,0.0436473708946
endear,1,-1,0.174470173072,0.183843970661,0.0439657457116
slanderous,-1,-1,0.0670975804625,0.198029209686,0.0263282238433
comfort,0,1,0.218985975481,0.11927990126,0.121024064531
syrah,0,0,0.052001408186,-0.000398006610272,0.1161882139
montparnasse,0,0,-5.65474820257e-05,0.00730424390298,0.0134934918371
gracefully,1,1,0.119313378995,-0.00570585781677,0.0347351131966
nasty,-1,-1,0.263196982815,0.422637729172,0.0513727775888
hysterically,-1,-1,0.0397624531737,0.100244653121,0.0928161010056
pudding,0,0,0.0447882942665,0.0254330752913,0.180564611057
motel,0,0,0.00143299320739,0.123776604015,0.203253895551
veggies,0,0,0.0371755682078,0.0369544522019,0.198828582883
antipasto,0,0,0.0533311640321,0.0508325594546,0.177321986879
torpiness,-1,0,0.0678985892661,0.0587332923093,0.0777827926956
treacherously,-1,0,0.0283317879126,0.0520755687776,0.0553447040795
food,0,0,0.0643981529179,0.0468673655972,0.299555249171
smooth,1,1,0.391459002751,0.223418657705,0.0526760860555
pack,-1,0,-0.00313908722319,-0.00190925230007,0.19795309374
torturous,-1,-1,0.234551017787,0.341866567902,0.0149744885823
blameless,1,-1,0.215175654199,0.311551435259,0.0220446457492
busboy,0,0,-0.0110204529232,0.0269652586973,0.16032393724
fromager,0,0,0.071514425686,0.0078209915704,0.12510393715
annihilate,-1,1,0.149653349364,0.140203392744,0.0261403253692
success,1,1,0.219017944765,0.156559215463,0.0433258880198
balsamic,0,0,0.0300039839854,0.0113349401091,0.146847880354
bean,0,0,0.0608480615734,0.0668934133662,0.110874488657
doughnut,0,0,-0.0336583897647,-0.00370400497267,0.0360702883799
uncompetitive,-1,-1,0.176916045995,0.324615137507,0.0552645913796
next,0,1,0.123824909442,0.0999259076561,-0.0388703433167
dark,0,-1,0.0905326074781,0.147190176289,0.0400917452718
awe,1,1,0.240102549407,0.104020355849,0.0312698101667
piteous,-1,-1,0.0935925474088,0.178717387398,0.0240768761056
hilarious,1,1,0.258783240981,0.217225041968,0.0302719225527
outperformance,1,1,0.105540868573,0.0895673357367,0.0369355359471
arrogant,-1,-1,0.248812867773,0.38049865342,0.0429411763381
thai,0,1,0.106975625208,0.0721163818344,0.101468658999
attractively,1,1,0.158196679732,0.0636381459553,0.0222711790801
"%c%c*bread",0,0,0.0678985892661,0.0587332923093,0.0777827926956
sarcastically,-1,-1,0.0804823156725,0.125580437336,0.0805057623398
present,0,-1,0.136102887308,0.150775537525,0.122846788086
joint,0,0,0.00162035649019,0.0462759407884,0.132924110008
alcohol,0,0,0.000621288132509,0.0600809716856,0.17075924724
discontented,-1,-1,0.126005506594,0.224837883076,0.0445559533858
sparerib,0,0,0.0678985892661,0.0587332923093,0.0777827926956
appallingly,-1,-1,0.200561185063,0.276336037493,0.0428252347455
staid,-1,0,0.0603313733003,0.0475722374678,0.133652222165
shrimp,0,0,0.0409374332969,0.0420843922481,0.164322642068
throw,-1,0,0.0201180964908,0.0648557542988,0.114855219867
waitstaffs,0,0,0.147435054538,0.10500186968,0.178313831243
costly,0,1,0.256416987939,0.240901519168,0.0194460858195
ashamed,-1,-1,0.189014079393,0.228877964164,0.0362586565706
quarrelsome,-1,-1,0.0875137364069,0.172716744406,0.0451338887075
mussles,0,1,0.0103495764551,0.00522910278274,-0.00646558360603
ingeniously,1,1,0.0730258366648,0.0261196284221,0.0153806420804
brutally,-1,-1,0.0938427169238,0.176453246933,0.0365867614749
disgust,-1,-1,0.164287976507,0.298564258003,0.0686672852489
unprofitable,-1,-1,0.118918531798,0.198784481123,0.0553642948566
nectar,0,0,0.0843606835289,-0.0160047796724,0.117533423129
calumnious,-1,-1,0.057156769657,0.187547978661,0.0216898867024
simple,0,1,0.28161450127,0.20198084982,0.0377446585127
defamatory,-1,-1,0.0839526266765,0.207047898543,0.0246478171077
run-down,-1,0,0.0678985892661,0.0587332923093,0.0777827926956
bounteous,1,1,0.204513065142,0.0835398543823,0.0866377809796
dishonorablely,-1,0,0.0678985892661,0.0587332923093,0.0777827926956
flounder,0,0,0.042313218978,0.03403141335,0.122536686387
mousse,0,0,0.0678990011201,0.0269164399117,0.171867193405
ramshackle,-1,-1,0.195311343537,0.262187583498,0.0624707126008
quaint,1,1,0.282231955314,0.192745331993,0.0507156558275
top_notch,1,0,0.0678985892661,0.0587332923093,0.0777827926956
sweetness,1,1,0.147966962788,0.0656538595063,0.147355619345
crowd,-1,0,3.11007639595e-05,0.0257632356462,0.19972461523
ignorance,-1,-1,0.11350360643,0.21729209339,0.0722045641723
ramp,0,0,-0.0220700566258,-0.0224457859254,0.11890194494
overprice,-1,-1,0.108230163502,0.237739621285,0.087909416421
tiresome,-1,-1,0.216446596708,0.348287040394,0.0701646882323
must,1,1,0.110208927357,0.0484341745185,0.0744494221767
occasion,0,0,0.117519005263,0.0749119826061,0.176123728238
scant,-1,-1,0.0946209082768,0.137401429639,-0.0191425660719
snobish,-1,1,0.0513705171345,0.0106407348461,0.0502265078965
beat,-1,1,0.320655416371,0.182876672144,0.0272091054855
stellar,1,1,0.436667358174,0.300535456638,0.0247033850282
impressively,1,1,0.192803373929,0.0808326491114,0.0287180010139
disparage,-1,-1,0.107529763545,0.124929680747,0.0404193794121
heaviness,-1,-1,0.0920487495129,0.128747744029,0.0753172002405
borscht,0,0,0.0630966645405,0.0656707738074,0.172188439631
view,0,0,0.0147695169847,-0.0721345400386,0.164298644525
dreck,-1,0,0.0482371649232,0.0994392303551,0.117687917678
admiration,1,1,0.203661286729,0.131835613116,0.0396511022418
belittle,-1,-1,0.129078700065,0.15821420289,0.0433193500895
cram,-1,0,0.0248500935986,0.076950777759,0.109775029981
collard,0,0,0.0752981409461,0.067422779941,0.123451865845
pecan,0,0,0.0520869874756,0.0236578345343,0.106775524797
masterful,1,1,0.364851399652,0.223100092432,0.011935640774
great,0,1,0.429314162999,0.272818212418,0.0446517078726
cook,0,0,0.0339938002553,0.0289714900737,0.209178663072
souffle,0,0,0.0545441666431,0.0208564851367,0.175590338319
high-spirited,1,0,0.0678985892661,0.0587332923093,0.0777827926956
beautiful,1,1,0.387677257279,0.230977044587,0.0401233973351
surpass,1,1,0.169432968552,0.104671053158,0.0245398473456
chick,0,0,0.0371457621278,0.0150523149039,0.0814263380841
refresh,1,1,0.168334819437,0.150920490874,0.146323493251
water,0,0,-0.0200468292295,0.0343672423546,0.217578130786
stuffy,-1,-1,0.207783024869,0.344924378469,0.0581446589462
dextrous,1,1,0.173094108406,0.116332350201,0.0109050034139
uninteresting,-1,-1,0.216806757117,0.333792857705,0.0572821335069
swordfish,0,0,0.0358398539125,0.0325499487455,0.146394051802
endear,1,-1,0.170034026906,0.194323753392,0.0433579239342
cheerless,-1,-1,0.221929241297,0.347845694394,0.0460132856859
dreadful,-1,-1,0.285129871761,0.41294012928,0.0466717307773
accomodating,1,-1,0.317658495909,0.327263511093,0.0620909372166
healthy,1,1,0.39594890331,0.22492084315,0.0658028323314
feebleminded,-1,-1,0.0312707713404,0.181203899414,0.0617588598463
elegant,1,1,0.369026664368,0.219701070419,0.0508290078035
presumptuously,-1,-1,0.0405427077426,0.0956587897034,0.0744504802012
slanderously,-1,-1,0.0461739548071,0.186998388398,0.0202060524839
granola,0,0,0.0415408975551,0.0241075989796,0.192195583088
anchovy,0,0,0.0367061724856,0.0352876500076,0.156309111841
true,0,1,0.32143186025,0.208973094065,-0.0641102436306
kohlrabi,0,0,0.0341790351738,0.0305188676401,0.148094719288
dolt,-1,-1,0.100293691933,0.189824746236,0.0777961003901
guiness,0,1,0.167280070117,0.114270572039,0.156776875569
perverse,-1,1,0.225671606017,0.222052600228,0.0606630752003
woeful,-1,-1,0.331297658162,0.41912165491,0.032609617526
citronella,0,-1,0.0186822176928,0.0386860686587,0.0257649853795
humourous,1,1,0.245995272419,0.225343351249,0.02788558406
kringle,0,0,0.0501845657437,0.0208420044395,0.187686900333
sneakily,-1,-1,0.0401118270488,0.113213138394,0.0772328101773
ineffectively,-1,-1,0.0444741976011,0.170288695524,0.0422701282426
scrumptious,1,1,0.413958505906,0.258452430229,0.0532694832449
idiot,-1,-1,0.0838510239645,0.205506781448,0.0970512777196
stylish,1,1,0.314799067862,0.199290736693,0.0522061421431
ominously,-1,-1,0.028715207053,0.0986898030974,0.0481093339912
patty,0,0,-0.0517012192448,-0.0657660265039,0.105966701579
kingfish,0,0,0.0387187332806,0.0196442733625,0.12674711757
irreproachable,1,1,0.286608476981,0.196995800201,0.0188348037116
greatness,1,1,0.200548333394,0.128703342475,0.0596004613714
nightmarish,-1,-1,0.292314882422,0.39676500113,0.0356778456189
vulgar,-1,-1,0.191270696308,0.322950286547,0.0338988538129
fish,0,0,0.0331063389114,0.0368001379418,0.161729605828
chutney,0,0,0.0290822430547,0.0355893609657,0.180697194616
negligent,-1,-1,0.212439890667,0.367834839831,0.0455451298405
selection,0,0,0.0555137133573,0.0497192111012,0.212213910272
artwork,0,0,0.0558164707728,0.0423572142407,0.159068807794
menu,0,0,0.0419812318772,0.0415134124278,0.260378541017
plague,-1,-1,0.0212292571913,0.160039530268,0.0846804473071
listlessness,-1,-1,0.0895288005811,0.119655972216,0.0487022597994
judicious,1,1,0.227478742313,0.187280198808,0.0199953312511
hostess,0,0,-0.00711097239046,-0.027058966169,0.197020488611
guiltily,-1,-1,0.0924260453505,0.114200211338,0.0879473246411
hash,0,0,-0.00421564005055,0.0526990870838,0.0763297409677
friend,0,0,-0.0284828338896,-0.011882419883,0.0986977108813
credulous,-1,-1,0.10241661548,0.177367738856,0.0540023903929
overlook,-1,-1,0.0527259974905,0.0627668623793,0.0212160914432
