word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,1,0.0900908270203,0.0225460109912,0.0165601003486
disgust,-1,-1,0.0811362966815,0.162772834263,0.0424068432791
lighting,0,0,0.0613556107275,0.0514714522356,0.0875600038419
substandard,-1,-1,0.168745366292,0.417739391398,0.0876796661976
worthlessly,-1,0,0.0637350105004,0.0435970806541,0.074968634805
calumniously,-1,0,0.0637350105004,0.0435970806541,0.074968634805
devious,-1,-1,0.0707541126487,0.168250702478,0.0535437533227
meatloaf,0,0,0.0537948552615,0.0345783857397,0.169793282489
hazelnut,0,0,0.0570869194791,0.0302491851832,0.126704036858
horrendously,-1,-1,0.0663421825445,0.186249811591,0.0550584674331
light,0,1,0.128221916957,0.0852434251738,0.100964164936
bother,-1,-1,0.118030327607,0.187094961851,0.0604884095357
belligerently,-1,-1,0.0627399699394,0.153508717661,0.0412275498066
marzipan,0,0,0.0360073073482,0.0285141702257,0.136003759786
practical,1,1,0.182735102403,0.0896713450386,0.0978789970539
winningest,1,1,0.0867834087888,0.0280130173248,0.0281004634789
extensive,1,1,0.182898558347,0.01438665275,0.053218055143
wheat,0,0,0.0500548646071,0.0732393266827,0.129238279238
cobweb,0,0,0.0332755003965,0.084637656371,0.11631393967
basil,0,0,0.0456147909097,0.0282131196691,0.142941072127
squab,0,0,0.0559345965826,0.0250357580636,0.152980432124
altruistic,1,1,0.180282801854,0.177551680036,0.0778658041124
smutty,-1,-1,0.106699885476,0.175643199575,0.0606188890763
ribbon,0,0,0.0210407700501,-0.0206978414478,0.0844232141542
grubby,-1,-1,0.0790641770089,0.171662003169,0.0772421534168
teapot,0,0,0.0174973113661,0.0370803588021,0.0891977262548
train,1,0,0.031662832406,0.0315959524854,0.10658596194
insupportably,-1,0,0.0637350105004,0.0435970806541,0.074968634805
celery,0,0,0.0457983280366,0.0306383151773,0.140823451023
monstrously,-1,-1,0.0580120993338,0.0888081503541,0.0490981274227
aggressive,-1,-1,0.176395379784,0.187399219829,0.0563153118703
entertain,1,1,0.112593333168,0.0348752019335,0.0458458216153
disgust,-1,-1,0.0839103578321,0.161606929342,0.0423146803225
price,0,-1,0.0338284028587,0.0828219233892,0.0742490979916
kickass,-1,1,0.180574346844,0.055628703078,0.0406988745467
pan,0,0,0.0717193344075,0.0396592061884,0.0720084650393
revere,1,1,0.147366039708,0.132542884673,0.0513083171193
indecently,-1,-1,0.0710412652443,0.0799343139783,0.0464449308238
accomodative,1,1,0.175389942497,0.15299426782,0.05509532536
repressive,-1,-1,0.0728335456971,0.171812687484,0.0614982086467
illogic,-1,-1,0.0343442496991,0.143500574091,0.056896671902
torpidity,-1,-1,0.0668006953931,0.163197852751,0.0723375359301
ridiculous,-1,-1,0.172207580801,0.266944501624,0.0632191663561
sicken,-1,-1,0.0316338091912,0.120062332281,0.0633815473659
transcendent,1,1,0.160243545608,0.0761467609697,0.0493302487745
acrid,-1,-1,0.0586818592157,0.158195986167,0.0731751191292
grumpily,-1,-1,0.0804772051655,0.137074254708,0.0612489261195
enchant,1,1,0.113122577969,0.0355388798527,0.0347466808706
enchantingly,1,1,0.0698321658194,0.0173095334263,0.041312630937
saute,0,0,0.0462400116364,0.0323771671625,0.142615973999
cognac,0,0,0.0347670759495,0.0489643607881,0.0975148818426
appalling,-1,-1,0.184218802553,0.28415779391,0.0607789700926
insult,-1,-1,0.0663005132414,0.167456368641,0.0379282412095
appropriate,1,-1,0.201058990504,0.203400876578,0.0599506413781
walnut,0,0,0.0564935019413,0.0421251232997,0.128611829917
apprehensively,-1,-1,0.103905365572,0.112718871947,0.0734965802774
handsomely,1,1,0.162012049464,0.0845219358315,0.0436718062098
peppy,1,1,0.184168467078,0.0923882426365,0.0488253026659
derogatory,-1,-1,0.0884423152049,0.176937238152,0.0346857545669
kiwi,0,0,0.0557998407096,0.0470326911558,0.0774987288955
scornfully,-1,-1,0.0532930455083,0.131307210559,0.0239732608064
gelatin,0,0,0.0349167699733,0.0268048681987,0.0982848478866
rotten,-1,-1,0.196480829052,0.36967367916,0.106491697827
harshly,-1,-1,0.103398931248,0.216914698163,0.0255167810497
roll,0,1,0.088433705061,-0.0184492464663,0.0654060818894
abrupt,-1,-1,0.0795708674037,0.171715792333,0.0463696198189
talented,1,1,0.167228981745,0.074622312234,0.0380047934289
huge,0,1,0.282460809662,0.0808014501,0.0784537979685
heavenly,1,1,0.157659092761,0.0784784875174,0.0618174228836
rapture,1,1,0.0534536219044,0.0398296320252,0.051157603105
regrettable,-1,-1,0.143085259237,0.251572991309,0.0657455854722
meal,0,0,0.0835364374026,0.0474489961081,0.220760016064
mess,-1,-1,0.0863923199343,0.246690070048,0.119434574075
clam,0,0,0.0346477502858,0.0557060126919,0.134522856737
slowwww,-1,0,0.0637350105004,0.0435970806541,0.074968634805
request,0,1,0.0725793092804,0.0321561084574,0.0640293357747
thankful,1,1,0.330062038457,0.145668599691,0.0884727981408
delectation,1,0,0.0715988894426,0.0209038345102,0.0909430381855
awesomely,1,-1,0.0688772213448,0.0834341152967,0.050458542365
beauty,1,1,0.17237339663,0.0314735252166,0.0993316666547
majestic,1,1,0.210067196555,0.0545205033227,0.0826273691684
exquisite,1,1,0.217620235019,0.0615165856124,0.0790491235953
entire,0,-1,0.0768176044012,0.138938906483,0.0911487767501
hartshorn,0,0,0.0637350105004,0.0435970806541,0.074968634805
valiant,1,1,0.13599620373,0.0822235964563,0.0145110413759
magnificent,1,1,0.25022878515,0.0693703442491,0.0728926225308
ration,0,-1,0.0550315554413,0.10999304879,0.081002633388
seedy,-1,-1,0.087214220786,0.169225011011,0.0755193173003
guava,0,0,0.039880918449,0.0262712220792,0.131863797961
joyfully,1,1,0.12520225175,0.0372576171808,0.0587376435604
marinara,0,0,0.053632528295,0.0333284500123,0.160109483222
disastrously,-1,-1,0.080426378003,0.209976024589,0.0518191745884
overcharge,-1,-1,0.0560758425927,0.194255033178,0.06082741206
disgraceful,-1,-1,0.17093308008,0.272650540181,0.06222590857
atrocious,-1,-1,0.205901943119,0.337343548674,0.0651178697014
maliciously,-1,-1,0.0370755160005,0.136347485396,0.0346213923342
sloooow,-1,-1,0.11607644903,0.184405358576,0.0653609801105
uncivil,-1,-1,0.111590288618,0.250126241185,0.071616385118
burger,0,0,0.0590866705879,0.0359733307083,0.183185746887
spirited,1,1,0.20749759956,0.105033080259,0.0900792270551
tremendous,1,1,0.314224373262,0.0815813133919,0.0770307828465
nauseate,-1,-1,0.0694148187446,0.120551662574,0.059208388677
trashy,-1,-1,0.102087700638,0.180258891135,0.0698996010508
spurious,-1,-1,0.0889395500892,0.240721993174,0.057348406602
servant,0,0,0.0650131861696,0.0821469909027,0.095934923875
compliment,1,1,0.203961968625,0.0722953605107,0.068281404348
malevolently,-1,-1,0.00344023469985,0.101065653811,0.0447231983417
regrettably,-1,-1,0.117276991606,0.220649596306,0.0690337334408
"high_quality",1,0,0.0637350105004,0.0435970806541,0.074968634805
macaroon,0,0,0.0622076594494,0.0371442201931,0.138167090577
bitch,-1,-1,0.102267619206,0.155292187255,0.0611512478772
blissful,1,1,0.152279945299,0.0808749912509,0.0726607747787
unusable,-1,-1,0.0989879797194,0.241930400688,0.058289100338
abundant,1,1,0.168944510305,0.0728289340511,0.10517617173
wholesome,1,1,0.199984520301,0.102551160081,0.121677015008
hall,0,0,0.0443082295984,0.0715270392565,0.158873698529
complacent,-1,-1,0.176253316952,0.203410391243,0.082221843792
delivery,0,0,0.0573337731361,0.0501079740876,0.0629238001459
passivity,-1,-1,0.0320906577728,0.158830169144,0.0677315150654
harmful,-1,-1,0.156920043263,0.272107035614,0.0608258146353
delectable,1,1,0.160135908172,0.0607329074804,0.146349876123
valiantly,1,1,0.144429648998,0.072634225204,0.00937528329356
section,0,0,-0.0104627693601,0.0954764877295,0.0978151040739
confusing,-1,-1,0.0892047192139,0.296917931131,0.0431952957966
talent,1,1,0.148426128582,0.0598006917043,0.0443666763816
enthusiastically,1,1,0.155365211769,0.0561240802752,0.0600359000642
smugly,-1,-1,0.089647481167,0.126378851282,0.0590093625913
glad,1,1,0.348307269863,0.148332908791,0.0892708540093
pickle,0,-1,0.0797388006498,0.133632941789,0.133523405013
ladyfinger,0,0,0.0529279699378,0.0325501360265,0.137732876007
grandioso,1,0,0.0637350105004,0.0435970806541,0.074968634805
pomegranate,0,0,0.0532560824335,0.0348632478551,0.138244789106
corner,0,0,0.0543641598549,0.0576791533782,0.10380034007
merit,1,-1,0.144358700941,0.17030209648,0.0700213419612
stupidly,-1,-1,0.0545050629149,0.138604621766,0.0454531270867
