word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,1,0.137855173431,0.225321190552,0.636823636017
disgust,-1,-1,0.974871211376,0.00860040774442,0.0165283808796
lighting,0,0,0.0352557567882,0.654454269242,0.31028997397
substandard,-1,-1,0.994911388718,0.00285619731403,0.00223241396755
worthlessly,-1,0,0.243272203197,0.498398955142,0.258328841661
calumniously,-1,0,0.243272203197,0.498398955142,0.258328841661
devious,-1,-1,0.930014853676,0.00431794762343,0.0656671987008
meatloaf,0,0,6.25988136972e-06,0.997392485625,0.00260125449314
hazelnut,0,0,5.74419048464e-06,0.997390760181,0.00260349562886
horrendously,-1,-1,0.975675516762,0.00669954580118,0.0176249374372
light,0,0,0.0903640481928,0.633990610414,0.275645341394
bother,-1,-1,0.986812243169,0.00665821065814,0.00652954617305
belligerently,-1,-1,0.985618780574,0.00118528413995,0.0131959352863
marzipan,0,0,0.001132797087,0.986202543879,0.0126646590336
practical,1,1,0.00766291989814,0.120880037179,0.871457042922
winningest,1,1,0.0171700857078,0.0983731509622,0.88445676333
extensive,1,1,0.00100533336529,0.0714433797474,0.927551286887
wheat,0,0,0.0015204455637,0.994793274632,0.00368627980418
cobweb,0,0,0.220570355745,0.717462676851,0.0619669674043
basil,0,0,2.41070825795e-06,0.998300474364,0.00169711492732
squab,0,0,0.0012163455591,0.984104021405,0.0146796330361
altruistic,1,1,0.163038342844,0.00951533227401,0.827446324882
smutty,-1,-1,0.956453585208,0.00896343098751,0.0345829838046
ribbon,0,0,0.00152813049094,0.954098094823,0.0443737746857
grubby,-1,-1,0.96631664304,0.0151510238651,0.0185323330953
teapot,0,0,0.00852862909403,0.973777097444,0.017694273462
train,1,0,0.0213179304222,0.505468292776,0.473213776802
insupportably,-1,0,0.243272203197,0.498398955142,0.258328841661
celery,0,0,1.54024337594e-06,0.998704964537,0.00129349521914
monstrously,-1,-1,0.915403065915,0.0195958149181,0.0650011191667
aggressive,-1,-1,0.889484901595,0.012449762426,0.0980653359787
entertain,1,1,0.00629310633884,0.0415573864662,0.952149507195
disgust,-1,-1,0.974871211376,0.00860040774442,0.0165283808796
price,0,0,0.0635394977907,0.841637830912,0.094822671297
kickass,-1,1,0.00942916909788,0.0561100384025,0.9344607925
pan,0,0,0.00497627629455,0.948088338295,0.0469353854102
revere,1,1,0.0312951745564,0.00803127376281,0.960673551681
indecently,-1,0,0.558959847489,0.0233840790453,0.417656073466
accomodative,1,1,0.291423816495,0.11163541041,0.596940773096
repressive,-1,-1,0.948897724348,0.00568090537525,0.0454213702767
illogic,-1,-1,0.975479703226,0.00690690842107,0.0176133883528
torpidity,-1,-1,0.699946374433,0.118429744658,0.181623880908
ridiculous,-1,-1,0.963478225257,0.00876737622395,0.0277543985187
sicken,-1,-1,0.963342837944,0.0175325447734,0.0191246172829
transcendent,1,1,0.00414917431672,0.00162581985223,0.994225005831
acrid,-1,-1,0.889530798097,0.0821035369964,0.0283656649062
grumpily,-1,-1,0.983044911235,0.00783877069692,0.00911631806821
enchant,1,1,0.000479243428493,0.00214553711774,0.997375219454
enchantingly,1,1,0.0124862591503,0.0402047314491,0.947309009401
saute,0,0,2.92228270439e-06,0.998154646088,0.00184243162957
cognac,0,0,0.00154742240627,0.988024958543,0.0104276190506
appalling,-1,-1,0.98856195558,0.000906110425547,0.0105319339944
insult,-1,-1,0.997616843202,0.00129020957123,0.00109294722629
appropriate,1,1,0.0488077893428,0.0830704083358,0.868121802321
walnut,0,0,5.52664048929e-06,0.997416907303,0.00257756605645
apprehensively,-1,0,0.52781864347,0.118891971146,0.353289385384
handsomely,1,1,0.0203388412462,0.0096210074643,0.97004015129
peppy,1,1,0.00770412839736,0.00765979652749,0.984636075075
derogatory,-1,-1,0.992382077938,0.00523586049896,0.00238206156332
kiwi,0,0,0.00227088740697,0.950266543233,0.04746256936
scornfully,-1,-1,0.991037912736,0.00148103680671,0.00748105045712
gelatin,0,0,2.28982553731e-05,0.995056652364,0.00492044938108
rotten,-1,-1,0.96686065895,0.0275425021906,0.00559683885904
harshly,-1,-1,0.99406102444,0.0009138410809,0.00502513447874
roll,0,0,0.221257790495,0.66975953409,0.108982675415
abrupt,-1,-1,0.960224906628,0.0132164385407,0.0265586548316
talented,1,1,0.000214338343209,0.00278123371656,0.99700442794
huge,0,1,0.0249671561946,0.27160571467,0.703427129135
heavenly,1,1,0.000681416550067,0.0363274303335,0.962991153116
rapture,1,1,0.221329177224,0.0275193316379,0.751151491138
regrettable,-1,-1,0.904761644103,0.00788419725241,0.0873541586445
meal,0,0,1.10595717798e-05,0.996432620578,0.00355631985032
mess,-1,-1,0.966040752772,0.0286555905493,0.00530365667909
clam,0,0,0.00783884810422,0.987830145453,0.00433100644251
slowwww,-1,0,0.243272203197,0.498398955142,0.258328841661
request,0,0,0.00732596085406,0.677270977783,0.315403061363
thankful,1,1,0.00272421203814,0.0201185341456,0.977157253816
delectation,1,1,0.0907872329314,0.132873517276,0.776339249793
awesomely,1,1,0.103030743678,0.0450634910934,0.851905765228
beauty,1,1,0.000615559252226,0.0966511277507,0.902733312997
majestic,1,1,0.00104638680239,0.00646463918805,0.99248897401
exquisite,1,1,2.31755406893e-05,0.00543345460847,0.994543369851
entire,0,0,0.269656966539,0.328589771816,0.401753261645
hartshorn,0,0,0.243272203197,0.498398955142,0.258328841661
valiant,1,1,0.108586144264,0.00667527475355,0.884738580982
magnificent,1,1,2.84269784668e-06,3.1624019219e-06,0.9999939949
ration,0,0,0.0110057930511,0.91647343313,0.0725207738192
seedy,-1,-1,0.682133438923,0.128743502641,0.189123058436
guava,0,0,2.02715162219e-05,0.995028494362,0.00495123412188
joyfully,1,1,0.0219642181475,0.010063854289,0.967971927563
marinara,0,0,1.32640110245e-05,0.996037293716,0.003949442273
disastrously,-1,-1,0.982066229697,0.00519495926714,0.012738811036
overcharge,-1,-1,0.916473457335,0.0631802470416,0.0203462956233
disgraceful,-1,-1,0.996880091402,0.000446787337812,0.00267312126042
atrocious,-1,-1,0.987737241473,0.000460873636731,0.0118018848901
maliciously,-1,-1,0.988168278003,0.00455242170832,0.00727930028895
sloooow,-1,-1,0.554070172738,0.218138435657,0.227791391606
uncivil,-1,-1,0.997341674127,0.000323714460078,0.00233461141258
burger,0,0,6.61494377106e-07,0.999645233111,0.000354105394464
spirited,1,1,0.0156383250937,0.00511171172734,0.979249963179
tremendous,1,1,0.000150759641412,0.0111219520045,0.988727288354
nauseate,-1,-1,0.940749810389,0.0168390919034,0.042411097708
trashy,-1,-1,0.961207024782,0.0136083285443,0.0251846466733
spurious,-1,-1,0.965313933803,0.0216638565243,0.0130222096725
servant,0,1,0.237736409166,0.207893577946,0.554370012889
compliment,1,1,0.00565313749637,0.0351810734372,0.959165789066
malevolently,-1,-1,0.960926461446,0.0134475902068,0.0256259483474
regrettably,-1,-1,0.959012198274,0.0117048340143,0.0292829677115
"high_quality",1,0,0.243272203197,0.498398955142,0.258328841661
macaroon,0,0,0.00132193863332,0.993188733339,0.00548932802732
bitch,-1,-1,0.673901886348,0.216559568758,0.109538544894
blissful,1,1,0.00455560942844,0.00651711249492,0.988927278077
unusable,-1,-1,0.949613093059,0.0349433055265,0.0154436014145
abundant,1,1,0.000324031848764,0.022111251011,0.97756471714
wholesome,1,1,0.0046730930556,0.0394069679001,0.955919939044
hall,0,0,0.0796544930203,0.835057174196,0.0852883327834
complacent,-1,-1,0.957668464644,0.00579047138045,0.0365410639753
delivery,0,0,0.175519761827,0.620334833331,0.204145404843
passivity,-1,-1,0.97893609493,0.00347540014796,0.0175885049218
harmful,-1,-1,0.965984249589,0.0109178316056,0.0230979188057
delectable,1,1,0.000131892757657,0.0592125637599,0.940655543482
valiantly,1,1,0.177834707557,0.0153881357546,0.806777156688
section,0,-1,0.742912133175,0.2378314169,0.0192564499257
confusing,-1,-1,0.966940124277,0.0145264250563,0.0185334506669
talent,1,1,0.0178357245545,0.0792367737946,0.902927501651
enthusiastically,1,1,0.00443681385677,0.011793487385,0.983769698758
smugly,-1,-1,0.885622318474,0.00893757856952,0.105440102957
glad,1,1,0.00210971562532,0.0602668896761,0.937623394699
pickle,0,0,0.00309456403653,0.975158711259,0.0217467247046
ladyfinger,0,0,0.00251935649284,0.991335892685,0.00614475082221
grandioso,1,0,0.243272203197,0.498398955142,0.258328841661
pomegranate,0,0,5.93443541643e-06,0.997480722008,0.00251334355626
corner,0,0,0.255928418199,0.536140266759,0.207931315042
merit,1,1,0.131011087721,0.21971066895,0.649278243329
stupidly,-1,-1,0.693956219135,0.0254338981888,0.280609882676
basic,0,1,0.0218574997859,0.342184059595,0.635958440619
disrespectfully,-1,-1,0.993294622427,0.00315013525371,0.0035552423195
caviar,0,0,1.38986193735e-05,0.99591905212,0.00406704926099
poor,-1,-1,0.997467291038,0.00111208610457,0.00142062285713
lemon,0,0,0.00252583561254,0.994521852991,0.00295231139596
"ill-favored",-1,0,0.243272203197,0.498398955142,0.258328841661
option,0,0,0.131138932358,0.679805373103,0.189055694539
cabernet,0,0,0.00046504157069,0.975257775101,0.0242771833286
legume,0,0,0.00202872380014,0.991299547993,0.00667172820721
acceptable,1,-1,0.760922941957,0.0366230319496,0.202454026093
virtuously,1,1,0.20810439338,0.0593588075544,0.732536799066
curry,0,0,1.36059428567e-05,0.995985322085,0.00400107197191
trust,1,1,0.146378940888,0.253214879097,0.600406180015
snob,0,0,0.239707003226,0.292125847886,0.468167148888
caper,0,0,0.422443352962,0.503838509063,0.0737181379751
hoodwink,-1,-1,0.96703775902,0.00771413424099,0.0252481067395
grit,0,1,0.0383900316296,0.160339077901,0.80127089047
subpar,-1,-1,0.980833905839,0.0016177640415,0.0175483301192
damn,-1,1,0.176973577288,0.137218779902,0.68580764281
rile,-1,-1,0.969416287845,0.00747954311618,0.0231041690386
wrap,0,0,0.0105956578505,0.66419024628,0.32521409587
caraway,0,0,8.08244463767e-05,0.990301932015,0.00961724353849
