word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,1,0.0956531982773,0.248241173379,0.656105628344
disgust,-1,-1,0.992878902967,0.00523445607754,0.00188664095575
lighting,0,0,0.000114721394684,0.98854005513,0.0113452234751
substandard,-1,-1,0.979441276758,0.00878448635334,0.0117742368891
worthlessly,-1,0,0.231279463733,0.465045313056,0.303675223211
calumniously,-1,0,0.231279463733,0.465045313056,0.303675223211
devious,-1,-1,0.935508199346,0.00380910264694,0.0606826980066
meatloaf,0,0,6.40078528302e-06,0.997459769789,0.00253382942601
hazelnut,0,0,0.000694790784355,0.969774008322,0.0295312008934
horrendously,-1,-1,0.990239598089,0.000465057160893,0.00929534474962
light,0,0,0.00351164126089,0.642067453756,0.354420904983
bother,-1,-1,0.865610563114,0.00793532647835,0.126454110408
belligerently,-1,-1,0.989278168087,0.00109604613601,0.00962578577747
marzipan,0,0,0.000431114082414,0.976669293374,0.0228995925438
practical,1,0,0.0102787870083,0.585754372551,0.40396684044
winningest,1,1,0.0167850418587,0.155657716484,0.827557241658
extensive,1,1,0.00341746433899,0.152723288116,0.843859247545
wheat,0,0,0.00107976830263,0.96269969083,0.0362205408674
cobweb,0,0,0.181100427873,0.736245888751,0.082653683376
basil,0,0,2.86516319838e-05,0.994063943203,0.00590740516517
squab,0,0,0.00064158537814,0.970845559308,0.0285128553136
altruistic,1,1,0.0600262698757,0.0128587025647,0.92711502756
smutty,-1,-1,0.966444549947,0.00904732665483,0.0245081233982
ribbon,0,0,0.0313805770065,0.777115274837,0.191504148157
grubby,-1,-1,0.978080440777,0.00986791747215,0.0120516417505
teapot,0,0,0.00510705088346,0.962915581471,0.0319773676456
train,1,0,0.020403728762,0.399901497087,0.57969477415
insupportably,-1,0,0.231279463733,0.465045313056,0.303675223211
celery,0,0,0.00235857171208,0.991351950476,0.00628947781241
monstrously,-1,-1,0.904079273848,0.0190343458665,0.0768863802854
aggressive,-1,1,0.10122378411,0.0391186001875,0.859657615703
entertain,1,1,0.0273363364713,0.089015651277,0.883648012252
disgust,-1,-1,0.992878902967,0.00523445607754,0.00188664095575
price,0,0,0.00432888044981,0.962809357902,0.0328617616482
kickass,-1,1,0.0214647065975,0.0605727736781,0.917962519724
pan,0,0,0.0463581021873,0.468243077805,0.485398820008
revere,1,1,0.0053227943022,0.00880495254443,0.985872253153
indecently,-1,0,0.367372818393,0.0335724000642,0.599054781543
accomodative,1,1,0.19665692667,0.140773466818,0.662569606511
repressive,-1,-1,0.969818804141,0.00489972447868,0.0252814713803
illogic,-1,-1,0.984667884598,0.00395326128847,0.0113788541138
torpidity,-1,-1,0.681953515493,0.109313240062,0.208733244445
ridiculous,-1,-1,0.830426126434,0.00570886859371,0.163865004973
sicken,-1,-1,0.975614440332,0.0119451130085,0.0124404466593
transcendent,1,1,0.000340602648332,0.00372396032834,0.995935437023
acrid,-1,-1,0.957877326337,0.0124605530626,0.0296621206006
grumpily,-1,-1,0.986697240041,0.00694232664254,0.00636043331646
enchant,1,1,9.04883264792e-05,0.00620998079107,0.993699530882
enchantingly,1,1,0.0118139410514,0.0823704179554,0.905815640993
saute,0,0,4.80141309252e-05,0.992304956374,0.00764702949531
