word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,0,0.112560222387,0.467447634452,0.419992143162
disgust,-1,-1,0.975821133193,0.0128606370645,0.011318229743
lighting,0,0,0.223726770084,0.757792861841,0.018480368075
substandard,-1,-1,0.995126668936,0.00107260449383,0.00380072657028
worthlessly,-1,0,0.183208424246,0.631996252499,0.184795323256
calumniously,-1,0,0.183208424246,0.631996252499,0.184795323256
devious,-1,-1,0.990077535606,0.00172507393199,0.00819739046203
meatloaf,0,0,7.15527828327e-06,0.998676560618,0.0013162841036
hazelnut,0,0,0.00163478285006,0.993094750151,0.00527046699873
horrendously,-1,-1,0.942144023907,0.0018827854778,0.055973190615
light,0,0,0.052272673208,0.482457017321,0.465270309471
bother,-1,-1,0.654646572865,0.16884030419,0.176513122945
belligerently,-1,-1,0.978267373784,0.00581261094238,0.0159200152731
marzipan,0,0,0.00319962872885,0.977474703686,0.0193256675848
practical,1,1,0.0638877205136,0.222318950436,0.71379332905
winningest,1,1,0.0320305571269,0.294271597199,0.673697845674
extensive,1,1,0.0157757120953,0.0372749568411,0.946949331064
wheat,0,0,0.0101511946658,0.982424382101,0.00742442323358
cobweb,0,-1,0.717482789778,0.253122635661,0.0293945745612
basil,0,0,0.000960723320396,0.916995821036,0.0820434556436
squab,0,0,0.00494693156332,0.967884630593,0.027168437844
altruistic,1,1,0.0838567025719,0.00601575981119,0.910127537617
smutty,-1,-1,0.892260959718,0.0375161702207,0.070222870061
ribbon,0,0,0.00956381571612,0.808681202575,0.181754981709
grubby,-1,-1,0.996136162219,0.000581297660712,0.00328254011987
teapot,0,0,0.0077590193151,0.957517313194,0.034723667491
train,1,0,0.0867076055186,0.831709351225,0.0815830432565
insupportably,-1,0,0.183208424246,0.631996252499,0.184795323256
celery,0,0,0.00502055430016,0.988676480075,0.00630296562436
monstrously,-1,-1,0.802275863158,0.135105605388,0.062618531454
aggressive,-1,-1,0.789630172784,0.0255106627062,0.184859164509
entertain,1,1,0.186024436254,0.0566739218354,0.757301641911
disgust,-1,-1,0.975821133193,0.0128606370645,0.011318229743
price,0,0,0.0317265548298,0.922349366303,0.0459240788669
kickass,-1,1,0.0117644096208,0.0424241669218,0.945811423457
pan,0,0,0.00891553332294,0.893307087357,0.0977773793202
revere,1,0,0.0794179339881,0.441384725244,0.479197340768
indecently,-1,-1,0.758551752839,0.051006654526,0.190441592635
accomodative,1,1,0.294874022765,0.226604189271,0.478521787965
repressive,-1,-1,0.644277718209,0.00204178544438,0.353680496347
illogic,-1,-1,0.997477183256,0.00186405159227,0.000658765151558
torpidity,-1,-1,0.643999557095,0.216020458891,0.139979984014
ridiculous,-1,-1,0.936241252699,0.00929839943726,0.054460347864
sicken,-1,-1,0.975985345998,0.00423470346681,0.0197799505348
transcendent,1,1,0.00378055471504,0.00695883464807,0.989260610637
acrid,-1,-1,0.90876284574,0.00441566161361,0.0868214926463
grumpily,-1,-1,0.958378145855,0.0312923484051,0.01032950574
enchant,1,1,0.00218836360158,0.00791450768538,0.989897128713
enchantingly,1,1,0.0463708534642,0.226872145576,0.726757000959
saute,0,0,1.35464653543e-05,0.99629819084,0.00368826269461
cognac,0,0,0.0296496100121,0.922467187564,0.0478832024237
appalling,-1,-1,0.993467706762,0.00059816710794,0.00593412613026
insult,-1,-1,0.995082314816,0.00170790647557,0.00320977870864
appropriate,1,1,0.0092201229361,0.0296186824239,0.96116119464
walnut,0,0,0.0290511136331,0.961457450106,0.00949143626104
apprehensively,-1,-1,0.571719341789,0.176767681809,0.251512976402
handsomely,1,1,0.00905018705315,0.0444488342803,0.946500978667
peppy,1,1,0.00664070288683,0.00224735736761,0.991111939746
derogatory,-1,-1,0.993953756801,0.00166768474068,0.00437855845874
kiwi,0,0,0.149648175391,0.787733203723,0.0626186208858
scornfully,-1,-1,0.985945415805,0.00572874816538,0.00832583602919
gelatin,0,0,0.00824606383163,0.916474360037,0.0752795761317
rotten,-1,-1,0.918243637728,0.0259999778301,0.0557563844414
harshly,-1,-1,0.921391037604,0.00972681665424,0.0688821457415
roll,0,0,0.0313048278049,0.654381452358,0.314313719837
abrupt,-1,-1,0.975784410076,0.00440486240138,0.019810727523
talented,1,1,0.0023057008936,0.0103557947313,0.987338504375
huge,0,1,0.0926862180202,0.087242539002,0.820071242978
heavenly,1,1,0.0106949118308,0.0368611767199,0.952443911449
rapture,1,-1,0.688745972848,0.283020230603,0.0282337965491
regrettable,-1,-1,0.980047908222,0.000920764908851,0.0190313268694
meal,0,0,0.00189898650451,0.89845456364,0.0996464498553
