word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,1,0.0907283183195,0.0254227321728,0.0168337254069
disgust,-1,-1,0.0948952005093,0.157861999206,0.0452220884868
lighting,0,0,0.0595298727421,0.0530469080036,0.0881520398407
substandard,-1,-1,0.222653006154,0.401840846631,0.0991251705291
worthlessly,-1,0,0.0595235861515,0.0447178064076,0.0762367452099
calumniously,-1,0,0.0595235861515,0.0447178064076,0.0762367452099
devious,-1,-1,0.0806040744065,0.165370956078,0.0575106142827
meatloaf,0,0,0.0576822595058,0.03810952125,0.174131919207
hazelnut,0,0,0.0500811315736,0.0361990169797,0.127013028306
horrendously,-1,-1,0.0852697918072,0.178691382237,0.0587671323073
light,0,1,0.104616455571,0.101222705672,0.0969517222384
bother,-1,-1,0.136447132193,0.18277291079,0.0627084507341
belligerently,-1,-1,0.0736413106822,0.147659931819,0.0439784520427
marzipan,0,0,0.0357623671643,0.0282683464884,0.137248486863
practical,1,1,0.167988879962,0.113511968197,0.0973780126965
winningest,1,1,0.0849185823046,0.0298755980013,0.0297552625453
extensive,1,1,0.141233216617,0.0763372567607,0.0515995870075
wheat,0,0,0.0533703488116,0.0742715392912,0.130380371247
cobweb,0,0,0.0325470836521,0.085778257497,0.116288205942
basil,0,0,0.0414684826769,0.0293976290372,0.142567398061
squab,0,0,0.0532841142355,0.0304566283955,0.154823803684
altruistic,1,1,0.183566380784,0.178425799692,0.080804914857
smutty,-1,-1,0.113619677351,0.173824783033,0.0647374156956
ribbon,0,0,0.0216549656333,-0.0211417572601,0.0847808617883
grubby,-1,-1,0.0943372686971,0.167371785345,0.0816921425817
teapot,0,0,0.0219670327702,0.0317265306019,0.0933779838057
train,1,0,0.0319239391254,0.0329346065793,0.107354319026
insupportably,-1,0,0.0595235861515,0.0447178064076,0.0762367452099
celery,0,0,0.0418375051185,0.0329151391441,0.142209067719
monstrously,-1,-1,0.0651137112924,0.0853918042539,0.0511430525352
aggressive,-1,1,0.185589843421,0.175181961159,0.0517511900813
entertain,1,1,0.103049526565,0.0396319191648,0.0470575174956
disgust,-1,-1,0.0972106569085,0.157067334123,0.0450025711537
price,0,-1,0.0399178019594,0.0790490335369,0.0787060181029
kickass,-1,1,0.170014557099,0.0668836819493,0.0370943272219
pan,0,1,0.0769674782612,0.0415663331052,0.0716655149705
revere,1,1,0.150856379006,0.134334284313,0.0533057828697
indecently,-1,1,0.0769768414471,0.0760918804853,0.0494528388371
accomodative,1,1,0.181025141278,0.154614693126,0.0563211065598
repressive,-1,-1,0.07876865813,0.172097134599,0.0630116672739
illogic,-1,-1,0.0461251247678,0.13682597181,0.0614960521033
torpidity,-1,-1,0.0779459925408,0.159801198206,0.0765214113572
ridiculous,-1,-1,0.188085541401,0.263794001421,0.0671638566681
sicken,-1,-1,0.0391445757767,0.116208579709,0.06652929847
transcendent,1,1,0.154593336147,0.0808685916427,0.0492852826457
