word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,0,0.123742196798,0.460611756523,0.415646046679
disgust,-1,-1,0.966023337651,0.0169436389377,0.0170330234109
lighting,0,0,0.271939396907,0.708409281386,0.019651321707
substandard,-1,-1,0.991112791804,0.00163733192871,0.00724987626699
worthlessly,-1,0,0.197383803461,0.624275480536,0.178340716003
calumniously,-1,0,0.197383803461,0.624275480536,0.178340716003
devious,-1,-1,0.989743412242,0.00177697908641,0.00847960867171
meatloaf,0,0,7.86967299021e-06,0.998631550017,0.00136058031
hazelnut,0,0,0.00177232682079,0.992621936065,0.00560573711465
horrendously,-1,-1,0.941649431074,0.0017958293768,0.0565547395491
light,0,0,0.0867215234152,0.502650004057,0.410628472528
bother,-1,-1,0.70223068743,0.156997320607,0.140771991963
belligerently,-1,-1,0.983597005031,0.00472628703645,0.0116767079322
marzipan,0,0,0.0038386149387,0.976553098107,0.0196082869544
practical,1,1,0.080343290487,0.263910794339,0.655745915174
winningest,1,1,0.0340056259897,0.287926040217,0.678068333794
extensive,1,1,0.015832591136,0.0377026816367,0.946464727227
wheat,0,0,0.00511022354566,0.988985273321,0.00590450313291
cobweb,0,-1,0.664172544948,0.299967504208,0.0358599508447
basil,0,0,0.000955460128361,0.942853586951,0.0561909529207
squab,0,0,0.00550960769912,0.967750030305,0.0267403619964
altruistic,1,1,0.0236956482407,0.00650722123526,0.969797130524
smutty,-1,-1,0.897057469761,0.038870648503,0.0640718817362
ribbon,0,0,0.0126400672672,0.793526024201,0.193833908532
grubby,-1,-1,0.992828275021,0.000899475024291,0.00627224995506
teapot,0,0,0.00641376184959,0.963835670291,0.0297505678596
train,1,0,0.0509660797323,0.858018175807,0.0910157444608
insupportably,-1,0,0.197383803461,0.624275480536,0.178340716003
celery,0,0,0.00464132906764,0.990703950423,0.00465472050923
monstrously,-1,-1,0.774413545701,0.143368521971,0.0822179323279
aggressive,-1,-1,0.7846507211,0.0194576539972,0.195891624902
entertain,1,1,0.184920717055,0.0606636236717,0.754415659273
disgust,-1,-1,0.966023337651,0.0169436389377,0.0170330234109
price,0,0,0.0410540909036,0.907411522552,0.0515343865443
kickass,-1,1,0.012214359556,0.0433464185737,0.94443922187
pan,0,0,0.00823725428574,0.899187482816,0.0925752628986
revere,1,0,0.0766112231254,0.413952891224,0.50943588565
indecently,-1,-1,0.75591416784,0.0493976141603,0.194688217999
accomodative,1,1,0.295442534497,0.224209174344,0.480348291159
repressive,-1,-1,0.59973190224,0.00274164626975,0.39752645149
illogic,-1,-1,0.996114546398,0.00298412296732,0.000901330634275
torpidity,-1,-1,0.645336007473,0.213927606604,0.140736385923
ridiculous,-1,-1,0.924116619888,0.0111566412288,0.064726738883
sicken,-1,-1,0.974781546179,0.00555578324286,0.0196626705778
transcendent,1,1,0.00359536789382,0.00971653314186,0.986688098964
acrid,-1,-1,0.907682897434,0.00553206005708,0.0867850425085
grumpily,-1,-1,0.95648839896,0.0332572698213,0.0102543312187
enchant,1,1,0.00184588159559,0.00737574928573,0.990778369119
enchantingly,1,1,0.0509191724508,0.246058131767,0.703022695782
saute,0,0,1.5815975519e-05,0.996125972727,0.00385821129783
cognac,0,0,0.0356919154976,0.918129476939,0.0461786075634
appalling,-1,-1,0.992209346127,0.000777235929409,0.00701341794343
insult,-1,-1,0.991186479477,0.00459282436512,0.00422069615765
appropriate,1,1,0.0130976037024,0.0321815154833,0.954720880814
walnut,0,0,0.0159343513201,0.977519902729,0.00654574595124
apprehensively,-1,-1,0.61327115234,0.168451419957,0.218277427703
handsomely,1,1,0.00892185065137,0.0466906398957,0.944387509453
peppy,1,1,0.00622530571303,0.00267132797901,0.991103366308
derogatory,-1,-1,0.992620470188,0.00200587742449,0.00537365238745
kiwi,0,0,0.119358615987,0.809423256932,0.0712181270809
scornfully,-1,-1,0.983353213787,0.00698750940061,0.00965927681212
gelatin,0,0,0.00724502562396,0.919283550772,0.0734714236044
rotten,-1,-1,0.884343813567,0.0324330895136,0.0832230969194
harshly,-1,-1,0.91457614679,0.0114422603649,0.0739815928446
roll,0,0,0.0296886976103,0.644660714619,0.325650587771
abrupt,-1,-1,0.963233628174,0.00606446948028,0.0307019023454
talented,1,1,0.00162511183954,0.00835439756168,0.990020490599
huge,0,1,0.129262256262,0.083730560067,0.787007183671
heavenly,1,1,0.0100325923912,0.0339189534942,0.956048454115
rapture,1,-1,0.66049902956,0.311312967087,0.0281880033529
regrettable,-1,-1,0.97923849326,0.00129804140451,0.0194634653357
meal,0,0,0.00263772388494,0.891093457234,0.106268818881
mess,-1,-1,0.811621286811,0.160226451042,0.0281522621466
clam,0,0,0.013848879358,0.959075684888,0.0270754357544
slowwww,-1,0,0.197383803461,0.624275480536,0.178340716003
request,0,0,0.0667982049398,0.6726957462,0.26050604886
thankful,1,1,0.0732117565768,0.0234017744056,0.903386469018
delectation,1,1,0.1670454238,0.359785925628,0.473168650572
awesomely,1,1,0.0368339260442,0.0423823435429,0.920783730413
beauty,1,1,0.0168918759173,0.417925022314,0.565183101768
majestic,1,1,0.00752519711857,0.0365111315134,0.955963671368
exquisite,1,1,0.00281900945764,0.0127766729252,0.984404317617
entire,0,1,0.133974391742,0.225497262936,0.640528345321
hartshorn,0,0,0.197383803461,0.624275480536,0.178340716003
valiant,1,1,0.122301356568,0.0274713315039,0.850227311928
magnificent,1,1,0.000148812506407,0.00454533219341,0.9953058553
