word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,1,0.0773779682356,0.22530526746,0.697316764304
disgust,-1,-1,0.992960629006,0.00499482312485,0.00204454786868
lighting,0,0,0.0181429435583,0.628656985916,0.353200070526
substandard,-1,-1,0.989310094937,0.00792810167431,0.00276180338823
worthlessly,-1,0,0.165389303689,0.508731297982,0.325879398329
calumniously,-1,0,0.165389303689,0.508731297982,0.325879398329
devious,-1,-1,0.948568509224,0.00327976253745,0.0481517282385
meatloaf,0,0,2.55908066286e-05,0.994698023468,0.00527638572533
hazelnut,0,0,8.36176299106e-06,0.9969791511,0.00301248713741
horrendously,-1,-1,0.996672306913,0.00172672669692,0.00160096639024
light,0,1,0.0441896936639,0.344785843232,0.611024463104
bother,-1,-1,0.951572292652,0.0165782735765,0.0318494337713
belligerently,-1,-1,0.99075623331,0.00127903090084,0.00796473578935
marzipan,0,0,0.000403313906079,0.977232882439,0.0223638036554
practical,1,1,0.0165552702995,0.170222419212,0.813222310489
winningest,1,1,0.00905926202446,0.0718044213729,0.919136316603
extensive,1,0,0.0099430315491,0.617112582877,0.372944385574
wheat,0,0,0.00193748858505,0.991622171808,0.00644033960745
cobweb,0,0,0.170688743891,0.752713697681,0.0765975584281
basil,0,0,1.58324111287e-05,0.995603301147,0.00438086644192
squab,0,0,0.000843421616012,0.966228817494,0.0329277608901
altruistic,1,1,0.0698964222396,0.00934789463603,0.920755683124
smutty,-1,-1,0.973032684319,0.00800483564687,0.0189624800344
ribbon,0,0,0.00237848384399,0.911105987773,0.0865155283827
grubby,-1,-1,0.977994976505,0.0123236572225,0.00968136627277
teapot,0,0,0.00363827743861,0.961774072613,0.0345876499481
train,1,0,0.0550151987582,0.509767379282,0.435217421959
insupportably,-1,0,0.165389303689,0.508731297982,0.325879398329
celery,0,0,7.54286750818e-06,0.997416241758,0.00257621537496
monstrously,-1,-1,0.927453676606,0.0156133869148,0.0569329364791
aggressive,-1,1,0.381911111792,0.0423976479023,0.575691240305
entertain,1,1,0.01815217602,0.0637573108818,0.918090513098
disgust,-1,-1,0.992960629006,0.00499482312485,0.00204454786868
price,0,0,0.0342710592525,0.783873218583,0.181855722165
kickass,-1,1,0.0192610130408,0.0803768699704,0.900362116989
pan,0,0,0.00468718645653,0.923152838567,0.0721599749761
revere,1,1,0.00601697091992,0.00950077256229,0.984482256518
indecently,-1,1,0.383257569509,0.0289897517167,0.587752678774
accomodative,1,1,0.255225173628,0.129459349357,0.615315477015
repressive,-1,-1,0.982292133974,0.00349684557408,0.0142110204519
illogic,-1,-1,0.986044281726,0.00549713324984,0.00845858502382
torpidity,-1,-1,0.690333604951,0.13105758759,0.178608807458
ridiculous,-1,-1,0.98988624722,0.00384608773179,0.00626766504806
sicken,-1,-1,0.971460714615,0.0177803369142,0.010758948471
transcendent,1,1,0.000308278734773,0.00275717346513,0.9969345478
acrid,-1,-1,0.786119771253,0.171960698998,0.0419195297494
grumpily,-1,-1,0.987740127767,0.00733660631312,0.00492326591967
enchant,1,1,3.47245156925e-05,0.00375094089958,0.996214334585
enchantingly,1,1,0.00596440027505,0.0467147189266,0.947320880798
