word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,1,0.0757404456588,0.243770305646,0.680489248695
disgust,-1,-1,0.993169054908,0.00494121553953,0.00188972955256
lighting,0,0,0.0160496335286,0.727450609484,0.256499756988
substandard,-1,-1,0.989071073833,0.00799649364759,0.00293243251925
worthlessly,-1,0,0.155831049148,0.577393719503,0.266775231349
calumniously,-1,0,0.155831049148,0.577393719503,0.266775231349
devious,-1,-1,0.935174141719,0.00375230918507,0.0610735490958
meatloaf,0,0,2.89998347678e-06,0.998275390415,0.00172170960169
hazelnut,0,0,1.86428757638e-06,0.998600519013,0.00139761669951
horrendously,-1,-1,0.996053194651,0.00195152884532,0.00199527650326
light,0,0,0.0507079258917,0.64427476905,0.305017305059
bother,-1,-1,0.960356899483,0.0229087990456,0.0167343014713
belligerently,-1,-1,0.99179875942,0.00106449929773,0.0071367412819
marzipan,0,0,0.000146028052964,0.986657713222,0.0131962587252
practical,1,1,0.0142576184627,0.175775552129,0.809966829408
winningest,1,1,0.00792217194767,0.0685491678336,0.923528660219
extensive,1,1,0.0025094851896,0.0794914566269,0.917999058184
wheat,0,0,1.19442114219e-05,0.997613911557,0.002374144232
cobweb,0,0,0.150640107987,0.797689372957,0.0516705190561
basil,0,0,3.49742822602e-06,0.997945350724,0.00205115184825
squab,0,0,0.000218944919787,0.983379023245,0.0164020318347
altruistic,1,1,0.0501493598071,0.00557260200865,0.944278038184
smutty,-1,-1,0.973156338471,0.0076910145445,0.0191526469842
ribbon,0,0,0.00181188296037,0.951943955451,0.0462441615884
grubby,-1,-1,0.974568153595,0.0158028198903,0.00962902651417
teapot,0,0,0.00365445478734,0.978851838053,0.0174937071595
train,1,0,0.0563392239405,0.571098810778,0.372561965281
insupportably,-1,0,0.155831049148,0.577393719503,0.266775231349
celery,0,0,9.07962228734e-07,0.999174589803,0.000824502234822
monstrously,-1,-1,0.92971770616,0.017577072785,0.0527052210551
aggressive,-1,-1,0.575659779804,0.0291383413787,0.395201878817
entertain,1,1,0.0212114716566,0.0629962053724,0.915792322971
disgust,-1,-1,0.993169054908,0.00494121553953,0.00188972955256
price,0,0,0.0335294474077,0.854707138263,0.111763414329
kickass,-1,1,0.0157045969502,0.0717079416762,0.912587461374
pan,0,0,0.00325230650007,0.964828157358,0.031919536142
revere,1,1,0.00577055139266,0.00549318814539,0.988736260462
indecently,-1,1,0.460299051902,0.0263199655061,0.513380982592
accomodative,1,1,0.189025486978,0.114054421892,0.69692009113
repressive,-1,-1,0.976722334786,0.00378718027226,0.0194904849421
illogic,-1,-1,0.987027272727,0.0053134888371,0.00765923843559
torpidity,-1,-1,0.683611914892,0.145711397713,0.170676687394
ridiculous,-1,-1,0.988581721331,0.00397707690127,0.00744120176775
sicken,-1,-1,0.972999099702,0.0170869472237,0.00991395307396
transcendent,1,1,0.000321144746597,0.00129909785805,0.998379757395
acrid,-1,-1,0.825734841834,0.142361009585,0.0319041485803
grumpily,-1,-1,0.986670813563,0.00836323454106,0.00496595189625
enchant,1,1,2.62143441829e-05,0.00150300736711,0.998470778289
enchantingly,1,1,0.00497022480549,0.0351005108631,0.959929264331
saute,0,0,9.23042676504e-06,0.996659898798,0.00333087077536
cognac,0,0,0.000154252782074,0.986247006108,0.0135987411095
appalling,-1,-1,0.995871913969,0.000587098660716,0.00354098737002
insult,-1,-1,0.99764638188,0.00169668960768,0.000656928512619
appropriate,1,1,0.0934714680405,0.109017438799,0.797511093161
walnut,0,0,1.94295503987e-06,0.998491395241,0.00150666180416
apprehensively,-1,-1,0.464602468398,0.129827201012,0.405570330589
handsomely,1,1,0.00312225202004,0.00766344030108,0.989214307679
peppy,1,1,0.000820697756293,0.00546745063551,0.993711851608
derogatory,-1,-1,0.993512325705,0.00504431263696,0.0014433616583
kiwi,0,0,0.00309864769171,0.965172894267,0.0317284580414
scornfully,-1,-1,0.995422486675,0.00131647563468,0.00326103769002
gelatin,0,0,2.44595047918e-05,0.994658826106,0.00531671438879
rotten,-1,-1,0.946196387197,0.0475870086666,0.00621660413668
harshly,-1,-1,0.994607294552,0.00115232670402,0.00424037874401
roll,0,0,0.0226796616979,0.652797093191,0.324523245111
abrupt,-1,-1,0.886652011054,0.0316280624097,0.0817199265362
talented,1,1,4.12697315158e-05,0.00189298443189,0.998065745837
huge,0,1,0.0251464441466,0.249267034637,0.725586521216
heavenly,1,1,0.0018498962248,0.0609017965331,0.937248307242
rapture,1,1,0.103329988658,0.0267005469757,0.869969464366
regrettable,-1,-1,0.94062306383,0.0054277719223,0.053949164248
meal,0,0,3.95723020601e-05,0.99301066337,0.0069497643283
mess,-1,-1,0.973785671733,0.0241024845996,0.00211184366729
clam,0,0,0.00317943447034,0.991233985462,0.0055865800675
slowwww,-1,0,0.155831049148,0.577393719503,0.266775231349
request,0,0,0.0280238135077,0.692039642185,0.279936544307
thankful,1,1,0.00310581294351,0.0208541059188,0.976040081138
delectation,1,1,0.0463467299512,0.147471998914,0.806181271135
awesomely,1,1,0.0285387103206,0.0356606713251,0.935800618354
beauty,1,1,0.0032189152059,0.1479698021,0.848811282694
majestic,1,1,7.47641267275e-05,0.00497172179991,0.994953514073
exquisite,1,1,5.60507400258e-05,0.00955283797954,0.99039111128
entire,0,-1,0.428923518986,0.34303481295,0.228041668064
hartshorn,0,0,0.155831049148,0.577393719503,0.266775231349
valiant,1,1,0.0368027384399,0.00407033679458,0.959126924766
magnificent,1,1,4.40517336511e-06,4.39996089848e-06,0.999991194866
ration,0,0,0.0628512359503,0.908327987266,0.0288207767841
seedy,-1,-1,0.933890671288,0.0450212926004,0.0210880361117
guava,0,0,6.00699157753e-06,0.99732989788,0.00266409512865
joyfully,1,1,0.00361622779378,0.00787440814514,0.988509364061
marinara,0,0,3.83826858864e-06,0.997972704988,0.00202345674338
disastrously,-1,-1,0.99227876493,0.00357091905133,0.00415031601866
overcharge,-1,-1,0.92457265541,0.0614422797719,0.0139850648185
disgraceful,-1,-1,0.999077434487,0.000318455251026,0.00060411026235
atrocious,-1,-1,0.978077573825,0.000787776055055,0.0211346501195
maliciously,-1,-1,0.992250643004,0.00398311921258,0.00376623778327
sloooow,-1,-1,0.468098126283,0.261382639657,0.270519234059
uncivil,-1,-1,0.999007945037,0.00027480573463,0.000717249228648
burger,0,0,9.21452953535e-07,0.999117386591,0.000881691955853
spirited,1,1,0.00267733096692,0.00358304855309,0.99373962048
tremendous,1,1,0.000145365029893,0.0136435740029,0.986211060967
nauseate,-1,-1,0.94684285973,0.0215625293744,0.0315946108956
trashy,-1,-1,0.966990631941,0.0161080569932,0.0169013110654
spurious,-1,-1,0.976123796455,0.0176474962324,0.00622870731222
servant,0,1,0.132764526629,0.196678523506,0.670556949865
compliment,1,1,0.0069405554957,0.0470481047101,0.946011339794
malevolently,-1,-1,0.972497805061,0.0122446503544,0.0152575445844
regrettably,-1,-1,0.920180212763,0.0273441580611,0.0524756291763
"high_quality",1,0,0.155831049148,0.577393719503,0.266775231349
macaroon,0,0,2.47406304154e-05,0.99523072076,0.00474453860927
bitch,-1,-1,0.95471379848,0.0403513412366,0.00493486028385
blissful,1,1,0.00248953328661,0.00591362973734,0.991596836976
unusable,-1,-1,0.95960536564,0.032072407403,0.00832222695668
abundant,1,1,0.00556953551122,0.0645505341779,0.929879930311
wholesome,1,1,0.00290356833596,0.036201054134,0.96089537753
hall,0,0,0.0591948526503,0.867529613794,0.0732755335555
complacent,-1,-1,0.979382914179,0.00383746772058,0.0167796181
delivery,0,0,0.0330405714452,0.682072554061,0.284886874494
passivity,-1,-1,0.989342338169,0.00334160773617,0.00731605409507
harmful,-1,-1,0.980185406643,0.00871293524604,0.0111016581112
delectable,1,1,0.000411406917252,0.142598304605,0.856990288477
valiantly,1,1,0.0808052170193,0.0121042859706,0.90709049701
section,0,0,0.246413568375,0.711464426797,0.042122004828
confusing,-1,-1,0.985152590522,0.00926555150463,0.00558185797343
talent,1,1,0.0035076724928,0.0649026488727,0.931589678635
enthusiastically,1,1,0.00351369050392,0.0119518121377,0.984534497358
smugly,-1,-1,0.878463473833,0.00936786610092,0.112168660066
glad,1,1,0.00908718878599,0.0593522935065,0.931560517708
pickle,0,0,0.0126579458619,0.978869250827,0.00847280331113
ladyfinger,0,0,4.01396180917e-05,0.993729570685,0.00623028969729
grandioso,1,0,0.155831049148,0.577393719503,0.266775231349
pomegranate,0,0,1.92895984518e-05,0.995158617302,0.00482209309928
corner,0,0,0.155542436269,0.662641606341,0.18181595739
merit,1,1,0.187055898612,0.237977332633,0.574966768755
stupidly,-1,-1,0.988411512153,0.00409364732153,0.00749484052575
basic,0,1,0.0572313023082,0.356404406732,0.58636429096
disrespectfully,-1,-1,0.995267694428,0.00323380176433,0.00149850380797
caviar,0,0,1.17938759413e-05,0.996264800078,0.00372340604578
poor,-1,-1,0.995282514392,0.00327305238095,0.00144443322719
lemon,0,0,0.00128593966112,0.994007186025,0.00470687431432
