word,Actual_Polarity,Calc_Polarity,NegativeSimilarity,NeutralSimilarity,PositiveSimilarity
outstand,1,1,0.246797043274,0.0968610985477,-0.0279942757302
disgust,-1,-1,0.171389162481,0.310869559045,0.0667017998426
lighting,0,0,0.0340959560287,0.0368267055905,0.158052270754
substandard,-1,-1,0.295661734106,0.468988929789,0.028891185935
worthlessly,-1,0,0.0689673175137,0.0581141978448,0.0790737800481
calumniously,-1,0,0.0689673175137,0.0581141978448,0.0790737800481
devious,-1,-1,0.13764318734,0.238222523808,0.011159442215
meatloaf,0,0,0.0508104410296,0.0377134532748,0.1951828289
hazelnut,0,0,0.0729419586718,0.0403128806632,0.138966157818
horrendously,-1,-1,0.121022479413,0.191714719382,0.0373489936262
light,0,1,0.275259433323,0.156620705915,0.0727482574086
bother,-1,-1,0.200847535688,0.231694333654,0.0752585445137
belligerently,-1,-1,0.0263921744183,0.112162534076,0.049341403943
marzipan,0,0,0.0726559171998,0.0380940743041,0.178146370895
practical,1,1,0.304121226616,0.191355315144,0.0399581070024
winningest,1,1,0.119457272277,0.0762909340342,0.0361932773426
extensive,1,1,0.307089118169,0.210894464173,0.0500247069353
wheat,0,0,0.0235342802949,0.0151561599571,0.103555991709
cobweb,0,0,0.0249962368589,0.10563062382,0.107636905553
basil,0,0,0.0363101173147,0.0143117576098,0.136175397831
squab,0,0,0.0455064029628,0.0214649274873,0.165043493342
altruistic,1,1,0.214736835323,0.173528682318,0.0242045055406
smutty,-1,-1,0.138832993586,0.243560409034,0.0323955742113
ribbon,0,0,0.0233002743125,0.00208254708973,0.0831566373969
grubby,-1,-1,0.230867047835,0.385306214239,0.0492658714458
teapot,0,0,0.0144554918227,0.0204276030734,0.178864849406
train,1,0,-0.0397803087621,-0.00188241019918,0.1185629288
insupportably,-1,0,0.0689673175137,0.0581141978448,0.0790737800481
celery,0,0,0.0479750837227,0.0266274559776,0.131747186532
monstrously,-1,1,0.160205257625,0.139233874103,0.0362394093522
aggressive,-1,-1,0.232395026853,0.37185150089,0.0463094173202
entertain,1,1,0.183748708092,0.151728158953,0.127184417671
disgust,-1,-1,0.168712989277,0.306351406219,0.0669400880494
price,0,0,0.0809640466642,0.0630918376457,0.127515970293
kickass,-1,1,0.24557567469,0.167204851126,0.0456185720183
pan,0,0,-0.0646819960316,-0.069039004153,0.17337817116
revere,1,-1,0.0975907400759,0.101626991585,0.0516382638536
indecently,-1,1,0.0691269164169,0.0531820897043,0.0179401617778
accomodative,1,1,0.19445712325,0.163398389661,0.0499026246625
repressive,-1,-1,0.0395725991256,0.161282015655,0.0564748060385
illogic,-1,-1,0.0882052216074,0.191797670222,0.063359085181
torpidity,-1,-1,0.076383225532,0.166831734844,0.0615939053868
ridiculous,-1,-1,0.268645684148,0.440238128323,0.0301482468715
sicken,-1,-1,0.0965220582502,0.198779740457,0.064590549213
transcendent,1,1,0.242053694642,0.156678216519,0.0287659304504
acrid,-1,-1,0.257238718454,0.419940398755,0.0462983087542
grumpily,-1,-1,0.100413864379,0.14635732968,0.0791912772508
enchant,1,1,0.140135074485,0.0714814828336,0.03366725737
enchantingly,1,1,0.185868352357,0.0518805004281,0.0121981011877
saute,0,0,0.0423718917745,0.0382999416282,0.152661103427
cognac,0,0,0.0523397320339,0.0022631148829,0.139948950752
